mpn,size_code,resistance_ohms,tolerance,tcr,power_w,voltage_v,temp_min_c,temp_max_c,length_mm,width_mm,height_mm
AC2512FK-0727KL,2512,27000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071M8L,2512,1800000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0745R3L,2512,45.3,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-072ML,2512,2000000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07130KL,2512,130000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-074K3L,2512,4300,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-077M5L,2512,7500000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07470KL,2512,470000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071K5L,2512,1500,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0726R1L,2512,26.1,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-072R7L,2512,2.7,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0768RL,2512,68,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-073K9L,2512,3900,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0725K5L,2512,25500,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0743KL,2512,43000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-073K9L,2512,3900,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07910RL,2512,910,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07750RL,2512,750,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0762KL,2512,62000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071M8L,2512,1800000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-072M2L,2512,2200000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0710RL,2512,10,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-075K1L,2512,5100,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-076K2L,2512,6200,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0751KL,2512,51000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-073R6L,2512,3.6,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07270RL,2512,270,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07255RL,2512,255,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-073M9L,2512,3900000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07240KL,2512,240000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07300RL,2512,300,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0782KL,2512,82000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07910RL,2512,910,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0786R6L,2512,86.6,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-075M6L,2512,5600000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07200RL,2512,200,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-074R02L,2512,4.02,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0711RL,2512,11,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071R3L,2512,1.3,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07750KL,2512,750000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0778R7L,2512,78.7,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0724KL,2512,24000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0768KL,2512,68000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07560KL,2512,560000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07249RL,2512,249,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07102KL,2512,102000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071K3L,2512,1300,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07348RL,2512,348,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071K2L,2512,1200,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0710KL,2512,10000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07402RL,2512,402,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07560RL,2512,560,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071R2L,2512,1.2,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-073R3L,2512,3.3,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-074K99L,2512,4990,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07105RL,2512,105,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0733KL,2512,33000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0715KL,2512,15000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07160RL,2512,160,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071K6L,2512,1600,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07430KL,2512,430000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071K1L,2512,1100,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0730KL,2512,30000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07432RL,2512,432,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071R5L,2512,1.5,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07300KL,2512,300000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07191RL,2512,191,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07510RL,2512,510,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-075K6L,2512,5600,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-072M7L,2512,2700000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071K8L,2512,1800,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07150KL,2512,150000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0739RL,2512,39,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0713RL,2512,13,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071R8L,2512,1.8,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-079K76L,2512,9760,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-073R3L,2512,3.3,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0775RL,2512,75,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0766R5L,2512,66.5,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-076M8L,2512,6800000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0793R1L,2512,93.1,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071K2L,2512,1200,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071M2L,2512,1200000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07560RL,2512,560,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07680RL,2512,680,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07750RL,2512,750,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071K82L,2512,1820,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-079M1L,2512,9100000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071R1L,2512,1.1,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-076R8L,2512,6.8,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0791RL,2512,91,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-078K2L,2512,8200,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071ML,2512,1000000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-072M4L,2512,2400000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071K3L,2512,1300,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-074M7L,2512,4700000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-073K6L,2512,3600,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-078M2L,2512,8200000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-076R8L,2512,6.8,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0730RL,2512,30,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-075M1L,2512,5100000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07200KL,2512,200000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07182RL,2512,182,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-075R1L,2512,5.1,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0749K9L,2512,49900,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07820RL,2512,820,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0716KL,2512,16000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0733R2L,2512,33.2,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0718RL,2512,18,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0736KL,2512,36000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0762RL,2512,62,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-073R4L,2512,3.4,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0756RL,2512,56,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071RL,2512,1,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07620RL,2512,620,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0720KL,2512,20000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07120KL,2512,120000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07120RL,2512,120,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0728R7L,2512,28.7,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-073K3L,2512,3300,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-072R4L,2512,2.4,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0782KL,2512,82000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071R3L,2512,1.3,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07243RL,2512,243,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07360RL,2512,360,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0733RL,2512,33,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0742R2L,2512,42.2,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07820KL,2512,820000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07620KL,2512,620000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0769R8L,2512,69.8,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-074K53L,2512,4530,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0720RL,2512,20,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07180KL,2512,180000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07226RL,2512,226,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07330KL,2512,330000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071K62L,2512,1620,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07140RL,2512,140,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07330RL,2512,330,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07332RL,2512,332,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0716KL,2512,16000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07270KL,2512,270000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071R6L,2512,1.6,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07300RL,2512,300,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0747KL,2512,47000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07825KL,2512,825000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07475RL,2512,475,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0710KL,2512,10000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0714RL,2512,14,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-076M2L,2512,6200000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0731R6L,2512,31.6,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07470KL,2512,470000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0736RL,2512,36,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071M6L,2512,1600000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0724KL,2512,24000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07137RL,2512,137,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071KL,2512,1000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07280KL,2512,280000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-073M3L,2512,3300000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07330KL,2512,330000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0763R4L,2512,63.4,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07620KL,2512,620000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-072ML,2512,2000000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07180RL,2512,180,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-072M2L,2512,2200000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0773R2L,2512,73.2,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0762RL,2512,62,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0751RL,2512,51,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0775KL,2512,75000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-072K2L,2512,2200,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071R2L,2512,1.2,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0718KL,2512,18000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07270RL,2512,270,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0723R7L,2512,23.7,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0716K9L,2512,16900,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071R8L,2512,1.8,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07110RL,2512,110,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0733KL,2512,33000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07619RL,2512,619,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0768KL,2512,68000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-072K7L,2512,2700,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07590RL,2512,590,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07150RL,2512,150,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-073K48L,2512,3480,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-077M5L,2512,7500000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071R6L,2512,1.6,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0724RL,2512,24,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07665RL,2512,665,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-073RL,2512,3,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07402KL,2512,402000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07536RL,2512,536,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0727RL,2512,27,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0724RL,2512,24,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07120KL,2512,120000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-073M3L,2512,3300000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-075M6L,2512,5600000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0740K2L,2512,40200,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0756KL,2512,56000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0724R9L,2512,24.9,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-075K11L,2512,5110,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0718RL,2512,18,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0743KL,2512,43000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0751RL,2512,51,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0711KL,2512,11000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07130RL,2512,130,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-073M9L,2512,3900000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-073K01L,2512,3010,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-072M4L,2512,2400000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07430RL,2512,430,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0712RL,2512,12,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07160KL,2512,160000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07620RL,2512,620,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-072K2L,2512,2200,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07200KL,2512,200000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-078M2L,2512,8200000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-072K7L,2512,2700,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07487RL,2512,487,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07160KL,2512,160000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071K5L,2512,1500,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071M3L,2512,1300000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-072M7L,2512,2700000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0732R4L,2512,32.4,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07316RL,2512,316,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0711KL,2512,11000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07196RL,2512,196,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-075R9L,2512,5.9,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-074R7L,2512,4.7,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07680KL,2512,680000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-074M3L,2512,4300000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07360KL,2512,360000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07549RL,2512,549,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07240KL,2512,240000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-071K18L,2512,1180,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07499KL,2512,499000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-075K6L,2512,5600,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0791KL,2512,91000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07220RL,2512,220,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07200RL,2512,200,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07300KL,2512,300000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07240RL,2512,240,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071M3L,2512,1300000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-076M2L,2512,6200000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07130RL,2512,130,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-073KL,2512,3000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-077R5L,2512,7.5,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07150KL,2512,150000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-0775KL,2512,75000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-075R6L,2512,5.6,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0730RL,2512,30,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07220KL,2512,220000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-074R99L,2512,4.99,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-071R5L,2512,1.5,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07287RL,2512,287,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07887RL,2512,887,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-075R1L,2512,5.1,5%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-07910KL,2512,910000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-073ML,2512,3000000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-076R2L,2512,6.2,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0756K2L,2512,56200,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-0715RL,2512,15,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512FK-079R1L,2512,9.1,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07680RL,2512,680,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
AC2512JK-07180KL,2512,180000,5%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
