Catalog / Data Sheet,Part No.,Status,Brand,Apps.,Feature,L x W Size,T(Max.) / mm,Capacitance,Tolerance,Rated Voltage [DC] / V,Temp. Chara.,AEC- Q200
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1c335k125ab.pdf,CGA4J3X5R1C335K125AB Equiv. C2012X5R1C335K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±10%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1c335m125ab.pdf,CGA4J3X5R1C335M125AB Equiv. C2012X5R1C335M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±20%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1c475k125ab_200210.pdf,CGA4J3X5R1C475K125AB Equiv. C2012X5R1C475K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,4.7μF,±10%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1c475m125ab_200210.pdf,CGA4J3X5R1C475M125AB Equiv. C2012X5R1C475M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,4.7μF,±20%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e225k125ab.pdf,CGA4J3X5R1E225K125AB Equiv. C2012X5R1E225K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±10%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e225m125ab.pdf,CGA4J3X5R1E225M125AB Equiv. C2012X5R1E225M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±20%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e335k125ab.pdf,CGA4J3X5R1E335K125AB Equiv. C2012X5R1E335K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±10%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e335m125ab.pdf,CGA4J3X5R1E335M125AB Equiv. C2012X5R1E335M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±20%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e475k125ab.pdf,CGA4J3X5R1E475K125AB Equiv. C2012X5R1E475K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,4.7μF,±10%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1e475m125ab.pdf,CGA4J3X5R1E475M125AB Equiv. C2012X5R1E475M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,4.7μF,±20%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1h225k125ab.pdf,CGA4J3X5R1H225K125AB Equiv. C2012X5R1H225K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±10%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1h225m125ab.pdf,CGA4J3X5R1H225M125AB Equiv. C2012X5R1H225M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±20%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1h335k125ab.pdf,CGA4J3X5R1H335K125AB Equiv. C2012X5R1H335K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±10%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1h335m125ab.pdf,CGA4J3X5R1H335M125AB Equiv. C2012X5R1H335M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±20%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v225k125ab.pdf,CGA4J3X5R1V225K125AB Equiv. C2012X5R1V225K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v225m125ab.pdf,CGA4J3X5R1V225M125AB Equiv. C2012X5R1V225M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v335k125ab.pdf,CGA4J3X5R1V335K125AB Equiv. C2012X5R1V335K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v335m125ab.pdf,CGA4J3X5R1V335M125AB Equiv. C2012X5R1V335M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v475k125ab.pdf,CGA4J3X5R1V475K125AB Equiv. C2012X5R1V475K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,4.7μF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x5r1v475m125ab.pdf,CGA4J3X5R1V475M125AB Equiv. C2012X5R1V475M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,4.7μF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1a335k125ab.pdf,CGA4J3X7R1A335K125AB Equiv. C2012X7R1A335K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±10%,10,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1a475k125ab_200210.pdf,CGA4J3X7R1A475K125AB Equiv. C2012X7R1A475K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,4.7μF,±10%,10,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c155k125ab.pdf,CGA4J3X7R1C155K125AB Equiv. C2012X7R1C155K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1.5μF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c155m125ab.pdf,CGA4J3X7R1C155M125AB Equiv. C2012X7R1C155M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1.5μF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c225k125ab.pdf,CGA4J3X7R1C225K125AB Equiv. C2012X7R1C225K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c225m125ab.pdf,CGA4J3X7R1C225M125AB Equiv. C2012X7R1C225M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c335k125ab.pdf,CGA4J3X7R1C335K125AB Equiv. C2012X7R1C335K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c335m125ab.pdf,CGA4J3X7R1C335M125AB Equiv. C2012X7R1C335M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,3.3μF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c475k125ab_200210.pdf,CGA4J3X7R1C475K125AB Equiv. C2012X7R1C475K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,4.7μF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1c475m125ab_200210.pdf,CGA4J3X7R1C475M125AB Equiv. C2012X7R1C475M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,4.7μF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1e105k125ab.pdf,CGA4J3X7R1E105K125AB Equiv. C2012X7R1E105K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1μF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1e105m125ab.pdf,CGA4J3X7R1E105M125AB Equiv. C2012X7R1E105M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1μF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1e155k125ab.pdf,CGA4J3X7R1E155K125AB Equiv. C2012X7R1E155K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1.5μF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1e155m125ab.pdf,CGA4J3X7R1E155M125AB Equiv. C2012X7R1E155M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1.5μF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1e225k125ab.pdf,CGA4J3X7R1E225K125AB Equiv. C2012X7R1E225K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1e225m125ab.pdf,CGA4J3X7R1E225M125AB Equiv. C2012X7R1E225M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1e684k125ab.pdf,CGA4J3X7R1E684K125AB Equiv. C2012X7R1E684K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,680nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1e684m125ab.pdf,CGA4J3X7R1E684M125AB Equiv. C2012X7R1E684M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,680nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1h105k125ab_200113.pdf,CGA4J3X7R1H105K125AB Equiv. C2012X7R1H105K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1μF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1h105m125ab_200113.pdf,CGA4J3X7R1H105M125AB Equiv. C2012X7R1H105M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1μF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1h155k125ab_210104.pdf,CGA4J3X7R1H155K125AB Equiv. C2012X7R1H155K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1.5μF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1h155m125ab_210104.pdf,CGA4J3X7R1H155M125AB Equiv. C2012X7R1H155M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1.5μF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1h225k125ab_210118.pdf,CGA4J3X7R1H225K125AB Equiv. C2012X7R1H225K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1h225m125ab_210118.pdf,CGA4J3X7R1H225M125AB Equiv. C2012X7R1H225M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,2.2μF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1h474k125ab_200111.pdf,CGA4J3X7R1H474K125AB Equiv. C2012X7R1H474K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,470nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1h474m125ab_200111.pdf,CGA4J3X7R1H474M125AB Equiv. C2012X7R1H474M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,470nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1h684k125ab_200112.pdf,CGA4J3X7R1H684K125AB Equiv. C2012X7R1H684K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,680nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1h684m125ab_200112.pdf,CGA4J3X7R1H684M125AB Equiv. C2012X7R1H684M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,680nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1v105k125ab_200113.pdf,CGA4J3X7R1V105K125AB Equiv. C2012X7R1V105K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1μF,±10%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1v105m125ab_200113.pdf,CGA4J3X7R1V105M125AB Equiv. C2012X7R1V105M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,1μF,±20%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1v474k125ab_200111.pdf,CGA4J3X7R1V474K125AB Equiv. C2012X7R1V474K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,470nF,±10%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1v474m125ab_200111.pdf,CGA4J3X7R1V474M125AB Equiv. C2012X7R1V474M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,470nF,±20%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1v684k125ab_200112.pdf,CGA4J3X7R1V684K125AB Equiv. C2012X7R1V684K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,680nF,±10%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7r1v684m125ab_200112.pdf,CGA4J3X7R1V684M125AB Equiv. C2012X7R1V684M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,680nF,±20%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7s1a106k125ab_210116.pdf,CGA4J3X7S1A106K125AB Equiv. C2012X7S1A106K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,10μF,±10%,10,X7S,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7s1a106m125ab_210116.pdf,CGA4J3X7S1A106M125AB Equiv. C2012X7S1A106M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,10μF,±20%,10,X7S,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7s1a685k125ab_210115.pdf,CGA4J3X7S1A685K125AB Equiv. C2012X7S1A685K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,6.8μF,±10%,10,X7S,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4j3x7s1a685m125ab_210115.pdf,CGA4J3X7S1A685M125AB Equiv. C2012X7S1A685M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),2.0mm x 1.25mm [EIA 0805],1.45,6.8μF,±20%,10,X7S,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5c2c0g1h153j060aa.pdf,CGA5C2C0G1H153J060AA Equiv. C3216C0G1H153J for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],0.75,15nF,±5%,50,C0G,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5c2c0g1h223j060aa.pdf,CGA5C2C0G1H223J060AA Equiv. C3216C0G1H223J for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],0.75,22nF,±5%,50,C0G,YES
