subseries,mpn,operating_temp_min_c,operating_temp_max_c,jelf_id,tokens
LQW18AN_8Z,LQW18AN52NG8ZD,-55,125,JELF243A-9133,52|G:|±2%|35|0.27|2750|750|6
LQW18AN_8Z,LQW18AN52NJ8ZD,-55,125,JELF243A-9133,52|J:|±5%|35|0.27|2750|750|6
LQW18AN_8Z,LQW18AN56NG8ZD,-55,125,JELF243A-9133,56|G:|±2%|38|0.26|2600|770|6
LQW18AN_8Z,LQW18AN56NJ8ZD,-55,125,JELF243A-9133,56|J:|±5%|38|0.26|2600|770|6
LQW18AN_8Z,LQW18AN58NG8ZD,-55,125,JELF243A-9133,58|G:|±2%|35|0.30|2400|700|6
LQW18AN_8Z,LQW18AN58NJ8ZD,-55,125,JELF243A-9133,58|J:|±5%|35|0.30|2400|700|6
LQW18AN_8Z,LQW18AN5N6C8ZD,-55,125,JELF243A-9133,5.6|C:|±0.2|nH|38|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN5N6G8ZD,-55,125,JELF243A-9133,5.6|G:|±2%|38|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN68NG8ZD,-55,125,JELF243A-9133,68|G:|±2%|37|0.38|2380|630|6
LQW18AN_8Z,LQW18AN68NJ8ZD,-55,125,JELF243A-9133,68|J:|±5%|37|0.38|2380|630|6
LQW18AN_8Z,LQW18AN69NG8ZD,-55,125,JELF243A-9133,69|G:|±2%|37|0.38|2380|630|6
LQW18AN_8Z,LQW18AN69NJ8ZD,-55,125,JELF243A-9133,69|J:|±5%|37|0.38|2380|630|6
LQW18AN_8Z,LQW18AN6N0C8ZD,-55,125,JELF243A-9133,6|C:|±0.2|nH|40|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN6N0G8ZD,-55,125,JELF243A-9133,6|G:|±2%|40|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN6N2C8ZD,-55,125,JELF243A-9133,6.2|C:|±0.2|nH|40|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN6N2G8ZD,-55,125,JELF243A-9133,6.2|G:|±2%|40|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN6N5C8ZD,-55,125,JELF243A-9133,6.5|C:|±0.2|nH|40|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN6N5G8ZD,-55,125,JELF243A-9133,6.5|G:|±2%|40|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN6N8C8ZD,-55,125,JELF243A-9133,6.8|C:|±0.2|nH|40|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN6N8G8ZD,-55,125,JELF243A-9133,6.8|G:|±2%|40|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN72NG8ZD,-55,125,JELF243A-9133,72|G:|±2%|34|0.47|2330|560|6
LQW18AN_8Z,LQW18AN72NJ8ZD,-55,125,JELF243A-9133,72|J:|±5%|34|0.47|2330|560|6
LQW18AN_8Z,LQW18AN73NG8ZD,-55,125,JELF243A-9133,73|G:|±2%|28|0.41|2280|590|6
LQW18AN_8Z,LQW18AN73NJ8ZD,-55,125,JELF243A-9133,73|J:|±5%|28|0.41|2280|590|6
LQW18AN_8Z,LQW18AN75NG8ZD,-55,125,JELF243A-9133,75|G:|±2%|28|0.41|2280|590|6
LQW18AN_8Z,LQW18AN75NJ8ZD,-55,125,JELF243A-9133,75|J:|±5%|28|0.41|2280|590|6
LQW18AN_8Z,LQW18AN78NG8ZD,-55,125,JELF243A-9133,78|G:|±2%|28|0.41|2280|590|6
LQW18AN_8Z,LQW18AN78NJ8ZD,-55,125,JELF243A-9133,78|J:|±5%|28|0.41|2280|590|6
LQW18AN_8Z,LQW18AN7N2C8ZD,-55,125,JELF243A-9133,7.2|C:|±0.2|nH|38|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN7N2G8ZD,-55,125,JELF243A-9133,7.2|G:|±2%|38|0.040|6650|1900|6
LQW18AN_8Z,LQW18AN7N5C8ZD,-55,125,JELF243A-9133,7.5|C:|±0.2|nH|35|0.048|7000|1500|6
LQW18AN_8Z,LQW18AN7N5G8ZD,-55,125,JELF243A-9133,7.5|G:|±2%|35|0.048|7000|1500|6
LQW18AN_8Z,LQW18AN82NG8ZD,-55,125,JELF243A-9133,82|G:|±2%|34|0.5|2230|550|6
LQW18AN_8Z,LQW18AN82NJ8ZD,-55,125,JELF243A-9133,82|J:|±5%|34|0.5|2230|550|6
LQW18AN_8Z,LQW18AN83NG8ZD,-55,125,JELF243A-9133,83|G:|±2%|34|0.5|2230|550|6
LQW18AN_8Z,LQW18AN83NJ8ZD,-55,125,JELF243A-9133,83|J:|±5%|34|0.5|2230|550|6
LQW18AN_8Z,LQW18AN8N2C8ZD,-55,125,JELF243A-9133,8.2|C:|±0.2|nH|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN8N2G8ZD,-55,125,JELF243A-9133,8.2|G:|±2%|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN8N4C8ZD,-55,125,JELF243A-9133,8.4|C:|±0.2|nH|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN8N4G8ZD,-55,125,JELF243A-9133,8.4|G:|±2%|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN8N7C8ZD,-55,125,JELF243A-9133,8.7|C:|±0.2|nH|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN8N7G8ZD,-55,125,JELF243A-9133,8.7|G:|±2%|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN91NG8ZD,-55,125,JELF243A-9133,91|G:|±2%|33|0.54|1900|520|6
LQW18AN_8Z,LQW18AN91NJ8ZD,-55,125,JELF243A-9133,91|J:|±5%|33|0.54|1900|520|6
LQW18AN_8Z,LQW18AN94NG8ZD,-55,125,JELF243A-9133,94|G:|±2%|34|0.63|1750|490|6
LQW18AN_8Z,LQW18AN94NJ8ZD,-55,125,JELF243A-9133,94|J:|±5%|34|0.63|1750|490|6
LQW18AN_8Z,LQW18AN9N1C8ZD,-55,125,JELF243A-9133,9.1|C:|±0.2|nH|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN9N1G8ZD,-55,125,JELF243A-9133,9.1|G:|±2%|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN9N5C8ZD,-55,125,JELF243A-9133,9.5|C:|±0.2|nH|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN9N5G8ZD,-55,125,JELF243A-9133,9.5|G:|±2%|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN9N9C8ZD,-55,125,JELF243A-9133,9.9|C:|±0.2|nH|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18AN9N9G8ZD,-55,125,JELF243A-9133,9.9|G:|±2%|38|0.052|4750|1600|6
LQW18AN_8Z,LQW18ANR10G8ZD,-55,125,JELF243A-9133,100|G:|±2%|34|0.63|1750|490|6
LQW18AN_8Z,LQW18ANR10J8ZD,-55,125,JELF243A-9133,100|J:|±5%|34|0.63|1750|490|6
LQW18AN_8Z,LQW18ANR11G8ZD,-55,125,JELF243A-9133,110|G:|±2%|32|0.7|1730|450|6
LQW18AN_8Z,LQW18ANR11J8ZD,-55,125,JELF243A-9133,110|J:|±5%|32|0.7|1730|450|6
LQW18AN_8Z,LQW18ANR12G8ZD,-55,125,JELF243A-9133,120|G:|±2%|32|0.72|1650|450|6
LQW18AN_8Z,LQW18ANR12J8ZD,-55,125,JELF243A-9133,120|J:|±5%|32|0.72|1650|450|6
LQW18AN_8Z,LQW18ANR15G8ZD,-55,125,JELF243A-9133,150|G:|±2%|28|0.87|1580|420|6
LQW18AN_8Z,LQW18ANR15J8ZD,-55,125,JELF243A-9133,150|J:|±5%|28|0.87|1580|420|6
LQW18AN_8Z,LQW18ANR18G8ZD,-55,125,JELF243A-9133,180|G:|±2%|25|1.65|1380|310|6
LQW18AN_8Z,LQW18ANR18J8ZD,-55,125,JELF243A-9133,180|J:|±5%|25|1.65|1380|310|6
LQW18AN_8Z,LQW18ANR20G8ZD,-55,125,JELF243A-9133,200|G:|±2%|25|1.74|1350|290|6
LQW18AN_8Z,LQW18ANR20J8ZD,-55,125,JELF243A-9133,200|J:|±5%|25|1.74|1350|290|6
LQW18AN_8Z,LQW18ANR21G8ZD,-55,125,JELF243A-9133,210|G:|±2%|27|1.98|1330|280|6
LQW18AN_8Z,LQW18ANR21J8ZD,-55,125,JELF243A-9133,210|J:|±5%|27|1.98|1330|280|6
LQW18AN_8Z,LQW18ANR22G8ZD,-55,125,JELF243A-9133,220|G:|±2%|25|2.08|1330|280|6
LQW18AN_8Z,LQW18ANR22J8ZD,-55,125,JELF243A-9133,220|J:|±5%|25|2.08|1330|280|6
LQW18AN_8Z,LQW18ANR25G8ZD,-55,125,JELF243A-9133,250|G:|±2%|24|2.28|1330|250|6
LQW18AN_8Z,LQW18ANR25J8ZD,-55,125,JELF243A-9133,250|J:|±5%|24|2.28|1330|250|6
LQW18AN_8Z,LQW18ANR27G8ZD,-55,125,JELF243A-9133,270|G:|±2%|24|2.42|1250|260|6
LQW18AN_8Z,LQW18ANR27J8ZD,-55,125,JELF243A-9133,270|J:|±5%|24|2.42|1250|260|6
LQW18AN_8Z,LQW18ANR30G8ZD,-55,125,JELF243A-9133,300|G:|±2%|25|3.12|1200|220|6
LQW18AN_8Z,LQW18ANR30J8ZD,-55,125,JELF243A-9133,300|J:|±5%|25|3.12|1200|220|6
LQW18AN_8Z,LQW18ANR33G8ZD,-55,125,JELF243A-9133,330|G:|±2%|25|3.84|1100|190|6
LQW18AN_8Z,LQW18ANR33J8ZD,-55,125,JELF243A-9133,330|J:|±5%|25|3.84|1100|190|6
LQW18AN_8Z,LQW18ANR36G8ZD,-55,125,JELF243A-9133,360|G:|±2%|25|3.98|1050|190|6
LQW18AN_8Z,LQW18ANR36J8ZD,-55,125,JELF243A-9133,360|J:|±5%|25|3.98|1050|190|6
LQW18AN_8Z,LQW18ANR39G8ZD,-55,125,JELF243A-9133,390|G:|±2%|25|4.23|1100|190|6
LQW18AN_8Z,LQW18ANR39J8ZD,-55,125,JELF243A-9133,390|J:|±5%|25|4.23|1100|190|6
LQW18AS_00,LQW18AS10NG00D,-40,125,JELF243A-0111,10|G:|±2%|31|0.130|4800|700
LQW18AS_00,LQW18AS10NJ00D,-40,125,JELF243A-0111,10|J:|±5%|31|0.130|4800|700
LQW18AS_00,LQW18AS11NG00D,-40,125,JELF243A-0111,11|G:|±2%|30|0.086|4000|700
LQW18AS_00,LQW18AS11NJ00D,-40,125,JELF243A-0111,11|J:|±5%|30|0.086|4000|700
LQW18AS_00,LQW18AS12NG00D,-40,125,JELF243A-0111,12|G:|±2%|35|0.130|4000|700
LQW18AS_00,LQW18AS12NJ00D,-40,125,JELF243A-0111,12|J:|±5%|35|0.130|4000|700
LQW18AS_00,LQW18AS15NG00D,-40,125,JELF243A-0111,15|G:|±2%|35|0.170|4000|700
LQW18AS_00,LQW18AS15NJ00D,-40,125,JELF243A-0111,15|J:|±5%|35|0.170|4000|700
LQW18AS_00,LQW18AS16NG00D,-40,125,JELF243A-0111,16|G:|±2%|34|0.104|3300|700
LQW18AS_00,LQW18AS16NJ00D,-40,125,JELF243A-0111,16|J:|±5%|34|0.104|3300|700
LQW18AS_00,LQW18AS18NG00D,-40,125,JELF243A-0111,18|G:|±2%|35|0.170|3100|700
LQW18AS_00,LQW18AS18NJ00D,-40,125,JELF243A-0111,18|J:|±5%|35|0.170|3100|700
LQW18AS_00,LQW18AS1N2C00D,-40,125,JELF243A-0111,1.2|C:|±0.2|nH|35|0.020|16000|1400
LQW18AS_00,LQW18AS1N2J00D,-40,125,JELF243A-0111,1.2|J:|±5%|35|0.020|16000|1400
LQW18AS_00,LQW18AS1N6J00D,-40,125,JELF243A-0111,1.6|J:|±5%|24|0.030|12500|700
LQW18AS_00,LQW18AS1N8J00D,-40,125,JELF243A-0111,1.8|J:|±5%|16|0.045|12500|700
LQW18AS_00,LQW18AS22NG00D,-40,125,JELF243A-0111,22|G:|±2%|38|0.190|3000|700
LQW18AS_00,LQW18AS22NJ00D,-40,125,JELF243A-0111,22|J:|±5%|38|0.190|3000|700
LQW18AS_00,LQW18AS23NG00D,-40,125,JELF243A-0111,23|G:|±2%|38|0.190|2850|700
LQW18AS_00,LQW18AS23NJ00D,-40,125,JELF243A-0111,23|J:|±5%|38|0.190|2850|700
LQW18AS_00,LQW18AS24NG00D,-40,125,JELF243A-0111,24|G:|±2%|36|0.135|2650|700
LQW18AS_00,LQW18AS24NJ00D,-40,125,JELF243A-0111,24|J:|±5%|36|0.135|2650|700
LQW18AS_00,LQW18AS27NG00D,-40,125,JELF243A-0111,27|G:|±2%|40|0.220|2800|600
LQW18AS_00,LQW18AS27NJ00D,-40,125,JELF243A-0111,27|J:|±5%|40|0.220|2800|600
LQW18AS_00,LQW18AS2N0J00D,-40,125,JELF243A-0111,2.0|J:|±5%|20|0.130|12000|700
LQW18AS_00,LQW18AS30NG00D,-40,125,JELF243A-0111,30|G:|±2%|37|0.144|2250|600
LQW18AS_00,LQW18AS30NJ00D,-40,125,JELF243A-0111,30|J:|±5%|37|0.144|2250|600
LQW18AS_00,LQW18AS33NG00D,-40,125,JELF243A-0111,33|G:|±2%|40|0.220|2300|600
LQW18AS_00,LQW18AS33NJ00D,-40,125,JELF243A-0111,33|J:|±5%|40|0.220|2300|600
LQW18AS_00,LQW18AS36NG00D,-40,125,JELF243A-0111,36|G:|±2%|37|0.250|2080|600
LQW18AS_00,LQW18AS36NJ00D,-40,125,JELF243A-0111,36|J:|±5%|37|0.250|2080|600
LQW18AS_00,LQW18AS39NG00D,-40,125,JELF243A-0111,39|G:|±2%|40|0.250|2200|600
LQW18AS_00,LQW18AS39NJ00D,-40,125,JELF243A-0111,39|J:|±5%|40|0.250|2200|600
LQW18AS_00,LQW18AS3N3G00D,-40,125,JELF243A-0111,3.3|G:|±2%|35|0.045|5900|700
LQW18AS_00,LQW18AS3N3J00D,-40,125,JELF243A-0111,3.3|J:|±5%|35|0.045|5900|700
LQW18AS_00,LQW18AS3N6G00D,-40,125,JELF243A-0111,3.6|G:|±2%|22|0.063|5900|700
LQW18AS_00,LQW18AS3N6J00D,-40,125,JELF243A-0111,3.6|J:|±5%|22|0.063|5900|700
LQW18AS_00,LQW18AS3N9G00D,-40,125,JELF243A-0111,3.9|G:|±2%|22|0.080|6900|700
LQW18AS_00,LQW18AS3N9J00D,-40,125,JELF243A-0111,3.9|J:|±5%|22|0.080|6900|700
LQW18AS_00,LQW18AS43NG00D,-40,125,JELF243A-0111,43|G:|±2%|38|0.280|2000|600
LQW18AS_00,LQW18AS43NJ00D,-40,125,JELF243A-0111,43|J:|±5%|38|0.280|2000|600
LQW18AS_00,LQW18AS47NG00D,-40,125,JELF243A-0111,47|G:|±2%|38|0.280|2000|600
LQW18AS_00,LQW18AS47NJ00D,-40,125,JELF243A-0111,47|J:|±5%|38|0.280|2000|600
LQW18AS_00,LQW18AS4N3G00D,-40,125,JELF243A-0111,4.3|G:|±2%|22|0.063|5900|700
LQW18AS_00,LQW18AS4N3J00D,-40,125,JELF243A-0111,4.3|J:|±5%|22|0.063|5900|700
LQW18AS_00,LQW18AS4N7G00D,-40,125,JELF243A-0111,4.7|G:|±2%|20|0.116|5800|700
LQW18AS_00,LQW18AS4N7J00D,-40,125,JELF243A-0111,4.7|J:|±5%|20|0.116|5800|700
LQW18AS_00,LQW18AS51NG00D,-40,125,JELF243A-0111,51|G:|±2%|35|0.270|1900|600
LQW18AS_00,LQW18AS51NJ00D,-40,125,JELF243A-0111,51|J:|±5%|35|0.270|1900|600
LQW18AS_00,LQW18AS56NG00D,-40,125,JELF243A-0111,56|G:|±2%|38|0.310|1900|600
LQW18AS_00,LQW18AS56NJ00D,-40,125,JELF243A-0111,56|J:|±5%|38|0.310|1900|600
LQW18AS_00,LQW18AS5N1G00D,-40,125,JELF243A-0111,5.1|G:|±2%|20|0.140|5700|700
LQW18AS_00,LQW18AS5N1J00D,-40,125,JELF243A-0111,5.1|J:|±5%|20|0.140|5700|700
LQW18AS_00,LQW18AS5N6G00D,-40,125,JELF243A-0111,5.6|G:|±2%|26|0.075|4760|700
LQW18AS_00,LQW18AS5N6J00D,-40,125,JELF243A-0111,5.6|J:|±5%|26|0.075|4760|700
LQW18AS_00,LQW18AS68NG00D,-40,125,JELF243A-0111,68|G:|±2%|37|0.340|1700|600
LQW18AS_00,LQW18AS68NJ00D,-40,125,JELF243A-0111,68|J:|±5%|37|0.340|1700|600
LQW18AS_00,LQW18AS6N8G00D,-40,125,JELF243A-0111,6.8|G:|±2%|27|0.110|5800|700
LQW18AS_00,LQW18AS6N8J00D,-40,125,JELF243A-0111,6.8|J:|±5%|27|0.110|5800|700
LQW18AS_00,LQW18AS72NG00D,-40,125,JELF243A-0111,72|G:|±2%|34|0.490|1700|400
LQW18AS_00,LQW18AS72NJ00D,-40,125,JELF243A-0111,72|J:|±5%|34|0.490|1700|400
LQW18AS_00,LQW18AS7N5G00D,-40,125,JELF243A-0111,7.5|G:|±2%|28|0.106|4800|700
LQW18AS_00,LQW18AS7N5J00D,-40,125,JELF243A-0111,7.5|J:|±5%|28|0.106|4800|700
LQW18AS_00,LQW18AS82NG00D,-40,125,JELF243A-0111,82|G:|±2%|34|0.540|1700|400
LQW18AS_00,LQW18AS82NJ00D,-40,125,JELF243A-0111,82|J:|±5%|34|0.540|1700|400
LQW18AS_00,LQW18AS8N2G00D,-40,125,JELF243A-0111,8.2|G:|±2%|30|0.115|4200|700
LQW18AS_00,LQW18AS8N2J00D,-40,125,JELF243A-0111,8.2|J:|±5%|30|0.115|4200|700
LQW18AS_00,LQW18AS8N7G00D,-40,125,JELF243A-0111,8.7|G:|±2%|28|0.109|4600|700
LQW18AS_00,LQW18AS8N7J00D,-40,125,JELF243A-0111,8.7|J:|±5%|28|0.109|4600|700
LQW18AS_00,LQW18AS9N5G00D,-40,125,JELF243A-0111,9.5|G:|±2%|28|0.135|5400|700
LQW18AS_00,LQW18AS9N5J00D,-40,125,JELF243A-0111,9.5|J:|±5%|28|0.135|5400|700
LQW18AS_00,LQW18ASR10G00D,-40,125,JELF243A-0111,100|G:|±2%|34|0.580|1400|400
LQW18AS_00,LQW18ASR10J00D,-40,125,JELF243A-0111,100|J:|±5%|34|0.580|1400|400
LQW18AS_00,LQW18ASR11G00D,-40,125,JELF243A-0111,110|G:|±2%|32|0.610|1350|300
LQW18AS_00,LQW18ASR11J00D,-40,125,JELF243A-0111,110|J:|±5%|32|0.610|1350|300
LQW18AS_00,LQW18ASR12G00D,-40,125,JELF243A-0111,120|G:|±2%|32|0.650|1300|300
LQW18AS_00,LQW18ASR12J00D,-40,125,JELF243A-0111,120|J:|±5%|32|0.650|1300|300
LQW18AS_00,LQW18ASR15G00D,-40,125,JELF243A-0111,150|G:|±2%|28|0.920|990|280
LQW18AS_00,LQW18ASR15J00D,-40,125,JELF243A-0111,150|J:|±5%|28|0.920|990|280
LQW18AS_00,LQW18ASR18G00D,-40,125,JELF243A-0111,180|G:|±2%|25|1.250|990|240
LQW18AS_00,LQW18ASR18J00D,-40,125,JELF243A-0111,180|J:|±5%|25|1.250|990|240
LQW18AS_00,LQW18ASR20G00D,-40,125,JELF243A-0111,200|G:|±2%|25|1.980|900|200
LQW18AS_00,LQW18ASR20J00D,-40,125,JELF243A-0111,200|J:|±5%|25|1.980|900|200
LQW18AS_00,LQW18ASR21G00D,-40,125,JELF243A-0111,210|G:|±2%|27|2.060|895|200
LQW18AS_00,LQW18ASR21J00D,-40,125,JELF243A-0111,210|J:|±5%|27|2.060|895|200
LQW18AS_00,LQW18ASR22G00D,-40,125,JELF243A-0111,220|G:|±2%|25|2.100|900|200
LQW18AS_00,LQW18ASR22J00D,-40,125,JELF243A-0111,220|J:|±5%|25|2.100|900|200
LQW18AS_00,LQW18ASR25G00D,-40,125,JELF243A-0111,250|G:|±2%|25|3.550|822|120
LQW18AS_00,LQW18ASR25J00D,-40,125,JELF243A-0111,250|J:|±5%|25|3.550|822|120
LQW18AS_00,LQW18ASR27G00D,-40,125,JELF243A-0111,270|G:|±2%|24|2.300|900|170
LQW18AS_00,LQW18ASR27J00D,-40,125,JELF243A-0111,270|J:|±5%|24|2.300|900|170
LQW18AS_00,LQW18ASR33G00D,-40,125,JELF243A-0111,330|G:|±2%|25|3.890|900|100
LQW18AS_00,LQW18ASR33J00D,-40,125,JELF243A-0111,330|J:|±5%|25|3.890|900|100
LQW18AS_00,LQW18ASR39G00D,-40,125,JELF243A-0111,390|G:|±2%|25|4.350|900|100
LQW18AS_00,LQW18ASR39J00D,-40,125,JELF243A-0111,390|J:|±5%|25|4.350|900|100
LQW18AS_0C,LQW18AS10NG0CD,-40,85,JELF243A-0167,10|G:|±2%|31|0.130|4800|700
LQW18AS_0C,LQW18AS10NJ0CD,-40,85,JELF243A-0167,10|J:|±5%|31|0.130|4800|700
LQW18AS_0C,LQW18AS11NG0CD,-40,85,JELF243A-0167,11|G:|±2%|30|0.086|4000|700
LQW18AS_0C,LQW18AS11NJ0CD,-40,85,JELF243A-0167,11|J:|±5%|30|0.086|4000|700
LQW18AS_0C,LQW18AS15NG0CD,-40,85,JELF243A-0167,15|G:|±2%|35|0.170|4000|700
LQW18AS_0C,LQW18AS15NJ0CD,-40,85,JELF243A-0167,15|J:|±5%|35|0.170|4000|700
LQW18AS_0C,LQW18AS16NG0CD,-40,85,JELF243A-0167,16|G:|±2%|34|0.104|3300|700
LQW18AS_0C,LQW18AS16NJ0CD,-40,85,JELF243A-0167,16|J:|±5%|34|0.104|3300|700
LQW18AS_0C,LQW18AS18NG0CD,-40,85,JELF243A-0167,18|G:|±2%|35|0.170|3100|700
LQW18AS_0C,LQW18AS18NJ0CD,-40,85,JELF243A-0167,18|J:|±5%|35|0.170|3100|700
LQW18AS_0C,LQW18AS1N6J0CD,-40,85,JELF243A-0167,1.6|J:|±5%|24|0.030|12500|700
LQW18AS_0C,LQW18AS22NG0CD,-40,85,JELF243A-0167,22|G:|±2%|38|0.190|3000|700
LQW18AS_0C,LQW18AS22NJ0CD,-40,85,JELF243A-0167,22|J:|±5%|38|0.190|3000|700
LQW18AS_0C,LQW18AS24NG0CD,-40,85,JELF243A-0167,24|G:|±2%|36|0.135|2650|700
LQW18AS_0C,LQW18AS24NJ0CD,-40,85,JELF243A-0167,24|J:|±5%|36|0.135|2650|700
LQW18AS_0C,LQW18AS33NG0CD,-40,85,JELF243A-0167,33|G:|±2%|40|0.220|2300|600
LQW18AS_0C,LQW18AS33NJ0CD,-40,85,JELF243A-0167,33|J:|±5%|40|0.220|2300|600
LQW18AS_0C,LQW18AS3N3G0CD,-40,85,JELF243A-0167,3.3|G:|±2%|35|0.045|5900|700
LQW18AS_0C,LQW18AS47NG0CD,-40,85,JELF243A-0167,47|G:|±2%|38|0.280|2000|600
LQW18AS_0C,LQW18AS4N3G0CD,-40,85,JELF243A-0167,4.3|G:|±2%|22|0.063|5900|700
LQW18AS_0C,LQW18AS4N3J0CD,-40,85,JELF243A-0167,4.3|J:|±5%|22|0.063|5900|700
LQW18AS_0C,LQW18AS56NG0CD,-40,85,JELF243A-0167,56|G:|±2%|38|0.310|1900|600
LQW18AS_0C,LQW18AS56NJ0CD,-40,85,JELF243A-0167,56|J:|±5%|38|0.310|1900|600
LQW18AS_0C,LQW18AS5N6G0CD,-40,85,JELF243A-0167,5.6|G:|±2%|26|0.075|4760|700
LQW18AS_0C,LQW18AS5N6J0CD,-40,85,JELF243A-0167,5.6|J:|±5%|26|0.075|4760|700
LQW18AS_0C,LQW18AS68NG0CD,-40,85,JELF243A-0167,68|G:|±2%|37|0.340|1700|600
LQW18AS_0C,LQW18AS68NJ0CD,-40,85,JELF243A-0167,68|J:|±5%|37|0.340|1700|600
LQW18AS_0C,LQW18AS82NG0CD,-40,85,JELF243A-0167,82|G:|±2%|34|0.540|1700|400
LQW18AS_0C,LQW18AS82NJ0CD,-40,85,JELF243A-0167,82|J:|±5%|34|0.540|1700|400
LQW18AS_0C,LQW18AS8N2G0CD,-40,85,JELF243A-0167,8.2|G:|±2%|30|0.115|4200|700
LQW18AS_0C,LQW18AS8N2J0CD,-40,85,JELF243A-0167,8.2|J:|±5%|30|0.115|4200|700
LQW18AS_0C,LQW18ASR10G0CD,-40,85,JELF243A-0167,100|G:|±2%|34|0.580|1400|400
LQW18AS_0C,LQW18ASR10J0CD,-40,85,JELF243A-0167,100|J:|±5%|34|0.580|1400|400
LQW18AS_0C,LQW18ASR12G0CD,-40,85,JELF243A-0167,120|G:|±2%|32|0.650|1300|300
LQW18AS_0C,LQW18ASR12J0CD,-40,85,JELF243A-0167,120|J:|±5%|32|0.650|1300|300
LQW18AS_0C,LQW18ASR15G0CD,-40,85,JELF243A-0167,150|G:|±2%|28|0.920|990|280
LQW18AS_0C,LQW18ASR15J0CD,-40,85,JELF243A-0167,150|J:|±5%|28|0.920|990|280
LQW18AS_0C,LQW18ASR18G0CD,-40,85,JELF243A-0167,180|G:|±2%|25|1.400|990|240
LQW18AS_0C,LQW18ASR18J0CD,-40,85,JELF243A-0167,180|J:|±5%|25|1.400|990|240
LQW18AS_0C,LQW18ASR22G0CD,-40,85,JELF243A-0167,220|G:|±2%|25|2.100|900|200
LQW18AS_0C,LQW18ASR22J0CD,-40,85,JELF243A-0167,220|J:|±5%|25|2.100|900|200
LQW18AS_0C,LQW18ASR27G0CD,-40,85,JELF243A-0167,270|G:|±2%|24|2.500|900|130
LQW18AS_0C,LQW18ASR27J0CD,-40,85,JELF243A-0167,270|J:|±5%|24|2.500|900|130
LQW18AS_0C,LQW18ASR33G0CD,-40,85,JELF243A-0167,330|G:|±2%|25|3.890|900|100
LQW18AS_0C,LQW18ASR33J0CD,-40,85,JELF243A-0167,330|J:|±5%|25|3.890|900|100
LQW18AS_0C,LQW18ASR39G0CD,-40,85,JELF243A-0167,390|G:|±2%|25|4.350|900|100
LQW18AS_0C,LQW18ASR39J0CD,-40,85,JELF243A-0167,390|J:|±5%|25|4.350|900|100
LQW18AS_0Z,LQW18AS10NG0ZD,-40,125,JELF243A-9139,10|G:|±2%|31|0.130|4800|700|6
LQW18AS_0Z,LQW18AS10NJ0ZD,-40,125,JELF243A-9139,10|J:|±5%|31|0.130|4800|700|6
LQW18AS_0Z,LQW18AS11NG0ZD,-40,125,JELF243A-9139,11|G:|±2%|30|0.086|4000|700|6
LQW18AS_0Z,LQW18AS11NJ0ZD,-40,125,JELF243A-9139,11|J:|±5%|30|0.086|4000|700|6
LQW18AS_0Z,LQW18AS12NG0ZD,-40,125,JELF243A-9139,12|G:|±2%|35|0.130|4000|700|6
LQW18AS_0Z,LQW18AS12NJ0ZD,-40,125,JELF243A-9139,12|J:|±5%|35|0.130|4000|700|6
LQW18AS_0Z,LQW18AS15NG0ZD,-40,125,JELF243A-9139,15|G:|±2%|35|0.170|4000|700|6
LQW18AS_0Z,LQW18AS15NJ0ZD,-40,125,JELF243A-9139,15|J:|±5%|35|0.170|4000|700|6
LQW18AS_0Z,LQW18AS16NG0ZD,-40,125,JELF243A-9139,16|G:|±2%|34|0.104|3300|700|6
LQW18AS_0Z,LQW18AS16NJ0ZD,-40,125,JELF243A-9139,16|J:|±5%|34|0.104|3300|700|6
LQW18AS_0Z,LQW18AS18NG0ZD,-40,125,JELF243A-9139,18|G:|±2%|35|0.170|3100|700|6
LQW18AS_0Z,LQW18AS18NJ0ZD,-40,125,JELF243A-9139,18|J:|±5%|35|0.170|3100|700|6
LQW18AS_0Z,LQW18AS1N6J0ZD,-40,125,JELF243A-9139,1.6|J:|±5%|24|0.030|12500|700|6
LQW18AS_0Z,LQW18AS1N8J0ZD,-40,125,JELF243A-9139,1.8|J:|±5%|16|0.045|12500|700|6
