mpn,size,resistance_ohms,tolerance,tcr,power_w,voltage_v,overload_voltage_v,temp_min_c,temp_max_c,aecq200
RMCF0603FT300R,0603,300 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT309R,0603,309 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT316R,0603,316 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT324R,0603,324 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT330R,0603,330 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT348R,0603,348 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT357R,0603,357 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT360R,0603,360 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT365R,0603,365 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT374R,0603,374 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT383R,0603,383 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT402R,0603,402 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT412R,0603,412 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT422R,0603,422 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT430R,0603,430 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT442R,0603,442 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT453R,0603,453 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT464R,0603,464 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT470R,0603,470 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT475R,0603,475 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT487R,0603,487 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT499R,0603,499 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT510R,0603,510 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT511R,0603,511 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT523R,0603,523 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT536R,0603,536 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT560R,0603,560 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT562R,0603,562 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT576R,0603,576 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT590R,0603,590 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT604R,0603,604 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT620R,0603,620 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT634R,0603,634 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT649R,0603,649 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT665R,0603,665 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT681R,0603,681 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT698R,0603,698 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT715R,0603,715 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT732R,0603,732 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT768R,0603,768 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT787R,0603,787 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT820R,0603,820 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT825R,0603,825 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT866R,0603,866 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT887R,0603,887 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT909R,0603,909 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT910R,0603,910 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT931R,0603,931 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT953R,0603,953 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT976R,0603,976 ohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K00,0603,1 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K02,0603,1.02 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K05,0603,1.05 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K13,0603,1.13 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K15,0603,1.15 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K18,0603,1.18 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K21,0603,1.21 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K24,0603,1.24 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K27,0603,1.27 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K30,0603,1.3 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K37,0603,1.37 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K40,0603,1.4 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K47,0603,1.47 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K50,0603,1.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K54,0603,1.54 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K58,0603,1.58 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K60,0603,1.6 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K62,0603,1.62 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K65,0603,1.65 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K69,0603,1.69 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K74,0603,1.74 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K78,0603,1.78 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K80,0603,1.8 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K82,0603,1.82 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K87,0603,1.87 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K91,0603,1.91 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1K96,0603,1.96 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K00,0603,2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K05,0603,2.05 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K10,0603,2.1 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K15,0603,2.15 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K20,0603,2.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K21,0603,2.21 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K32,0603,2.32 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K37,0603,2.37 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K43,0603,2.43 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K49,0603,2.49 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K55,0603,2.55 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K61,0603,2.61 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K70,0603,2.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K74,0603,2.74 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K80,0603,2.8 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K87,0603,2.87 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2K94,0603,2.94 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K01,0603,3.01 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K09,0603,3.09 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K16,0603,3.16 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K32,0603,3.32 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K40,0603,3.4 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K48,0603,3.48 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K57,0603,3.57 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K60,0603,3.6 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K65,0603,3.65 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K74,0603,3.74 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K90,0603,3.9 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3K92,0603,3.92 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K02,0603,4.02 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K12,0603,4.12 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K22,0603,4.22 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K30,0603,4.3 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K32,0603,4.32 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K42,0603,4.42 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K64,0603,4.64 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K70,0603,4.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K75,0603,4.75 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K87,0603,4.87 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4K99,0603,4.99 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5K11,0603,5.11 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5K23,0603,5.23 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5K36,0603,5.36 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5K49,0603,5.49 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5K60,0603,5.6 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5K62,0603,5.62 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5K76,0603,5.76 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5K90,0603,5.9 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6K04,0603,6.04 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6K19,0603,6.19 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6K20,0603,6.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6K34,0603,6.34 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6K49,0603,6.49 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6K65,0603,6.65 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6K80,0603,6.8 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6K81,0603,6.81 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6K98,0603,6.98 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT7K32,0603,7.32 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT7K50,0603,7.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT7K68,0603,7.68 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT8K06,0603,8.06 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT8K20,0603,8.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT8K25,0603,8.25 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT8K45,0603,8.45 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT8K66,0603,8.66 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT8K87,0603,8.87 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT9K09,0603,9.09 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT9K10,0603,9.1 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT9K31,0603,9.31 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT9K53,0603,9.53 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT9K76,0603,9.76 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT10K0,0603,10 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT10K2,0603,10.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT10K7,0603,10.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT11K0,0603,11 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT11K3,0603,11.3 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT11K5,0603,11.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT11K8,0603,11.8 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT12K0,0603,12 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT12K1,0603,12.1 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT12K7,0603,12.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT13K0,0603,13 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT13K3,0603,13.3 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT13K7,0603,13.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT14K0,0603,14 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT14K3,0603,14.3 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT14K7,0603,14.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT15K0,0603,15 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT15K4,0603,15.4 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT16K0,0603,16 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT16K2,0603,16.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT16K5,0603,16.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT16K9,0603,16.9 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT17K8,0603,17.8 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT18K0,0603,18 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT18K7,0603,18.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT19K1,0603,19.1 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT19K6,0603,19.6 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT20K0,0603,20 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT20K5,0603,20.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT21K0,0603,21 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT22K0,0603,22 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT22K1,0603,22.1 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT22K6,0603,22.6 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT23K2,0603,23.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT23K7,0603,23.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT24K0,0603,24 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT24K9,0603,24.9 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT25K5,0603,25.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT26K7,0603,26.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT27K0,0603,27 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT27K4,0603,27.4 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT28K0,0603,28 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT28K7,0603,28.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT29K4,0603,29.4 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT30K0,0603,30 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT30K9,0603,30.9 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT31K6,0603,31.6 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT32K4,0603,32.4 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT33K0,0603,33 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT33K2,0603,33.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT34K0,0603,34 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT34K8,0603,34.8 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT36K0,0603,36 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT36K5,0603,36.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT37K4,0603,37.4 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT38K3,0603,38.3 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT39K0,0603,39 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT39K2,0603,39.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT40K2,0603,40.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT41K2,0603,41.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT42K2,0603,42.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT43K0,0603,43 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT43K2,0603,43.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT44K2,0603,44.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT45K3,0603,45.3 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT47K0,0603,47 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT47K5,0603,47.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT48K7,0603,48.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT49K9,0603,49.9 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT51K0,0603,51 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT51K1,0603,51.1 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT52K3,0603,52.3 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT53K6,0603,53.6 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT54K9,0603,54.9 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT56K0,0603,56 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT56K2,0603,56.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT57K6,0603,57.6 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT59K0,0603,59 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT60K4,0603,60.4 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT61K9,0603,61.9 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT62K0,0603,62 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT63K4,0603,63.4 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT68K0,0603,68 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT68K1,0603,68.1 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT69K8,0603,69.8 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT71K5,0603,71.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT73K2,0603,73.2 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT75K0,0603,75 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT76K8,0603,76.8 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT78K7,0603,78.7 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT80K6,0603,80.6 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT82K0,0603,82 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT82K5,0603,82.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT84K5,0603,84.5 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT90K9,0603,90.9 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT91K0,0603,91 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT93K1,0603,93.1 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT95K3,0603,95.3 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT97K6,0603,97.6 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT100K,0603,100 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT102K,0603,102 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT107K,0603,107 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT115K,0603,115 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT118K,0603,118 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT120K,0603,120 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT124K,0603,124 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT127K,0603,127 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT130K,0603,130 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT133K,0603,133 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT137K,0603,137 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
