mpn,size_code,resistance_ohms,tolerance,tcr,power_w,voltage_v,temp_min_c,temp_max_c,length_mm,width_mm,height_mm
RC1210FR-073K9L,1210,3900,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07220RL,1210,220,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0731R6L,1210,31.6,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0725K5L,1210,25500,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07910KL,1210,910000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07422RL,1210,422,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-07120KL,1210,120000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07511RL,1210,511,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07221RL,1210,221,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-071R3L,1210,1.3,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0724RL,1210,24,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210DR-07200RL,1210,200,0.5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-0710ML,1210,10000000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07120RL,1210,120,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07412RL,1210,412,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-076M8L,1210,6800000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07825RL,1210,825,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-072M2L,1210,2200000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-071M3L,1210,1300000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W4R3L,1206,4.3,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-07820KL,1210,820000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-07160RL,1210,160,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-079R1L,1210,9.1,1%,-/+200 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W1RL,1206,1,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-0728KL,1210,28000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07267RL,1210,267,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-072K4L,1210,2400,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07562RL,1210,562,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-073ML,1210,3000000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W15RL,1206,15,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-0768RL,1210,68,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W5K1L,1206,5100,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-075K11L,1210,5110,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-075M1L,1210,5100000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-0733RL,1210,33,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-071K62L,1210,1620,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-072R2L,1210,2.2,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-073M9L,1210,3900000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W12RL,1206,12,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-075K23L,1210,5230,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-072R49L,1210,2.49,1%,-/+200 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W6R2L,1206,6.2,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-079K09L,1210,9090,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-07430KL,1210,430000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-073R9L,1210,3.9,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-072K8L,1210,2800,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0733RL,1210,33,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-07220RL,1210,220,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07100RL,1210,100,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07220KL,1210,220000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210DR-0775KL,1210,75000,0.5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07750KL,1210,750000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-074K7L,1210,4700,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0714K7L,1210,14700,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0711RL,1210,11,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0713K7L,1210,13700,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-0718RL,1210,18,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0727RL,1210,27,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-071K47L,1210,1470,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-074M64L,1210,4640000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07300KL,1210,300000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0731K6L,1210,31600,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-07820RL,1210,820,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0756KL,1210,56000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-074M7L,1210,4700000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-07110KL,1210,110000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-07180RL,1210,180,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-071K8L,1210,1800,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0788R7L,1210,88.7,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07680RL,1210,680,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07215KL,1210,215000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-07680KL,1210,680000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-131K3L,1210,1300,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W82KL,1206,82000,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1206JR-7W30KL,1206,30000,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-072R26L,1210,2.26,1%,-/+200 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-0782KL,1210,82000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-071K5L,1210,1500,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07330RL,1210,330,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0773R2L,1210,73.2,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-071K33L,1210,1330,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0739R2L,1210,39.2,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-07390RL,1210,390,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1218FK-07130RL,1218,130,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC1210FR-07511KL,1210,511000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-076K8L,1210,6800,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W3K9L,1206,3900,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-073M6L,1210,3600000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-079K1L,1210,9100,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0762KL,1210,62000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07180RL,1210,180,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-0739RL,1210,39,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W5R1L,1206,5.1,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-072K55L,1210,2550,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07365RL,1210,365,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W470RL,1206,470,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-0728RL,1210,28,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-072KL,1210,2000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1218FK-07150KL,1218,150000,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC1210FR-0733K2L,1210,33200,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W120RL,1206,120,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-076K81L,1210,6810,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-131KL,1210,1000,5%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1206JR-7W1R6L,1206,1.6,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-072M4L,1210,2400000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07357RL,1210,357,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-071K96L,1210,1960,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07392RL,1210,392,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1218FK-07110RL,1218,110,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC1206JR-7W390RL,1206,390,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,1.6,0.55
RC1210FR-1361R9L,1210,61.9,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07110KL,1210,110000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07845RL,1210,845,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0733R2L,1210,33.2,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-133R3L,1210,3.3,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-0711R3L,1210,11.3,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-13100RL,1210,100,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210FR-07150KL,1210,150000,1%,-/+100 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC1210JR-072RL,1210,2,5%,-/+200 ppm/C,0.5,200,-55,155,3.1,2.6,0.55
RC2010FK-072K7L,2010,2700,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0724KL,2010,24000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218FK-07261RL,1218,261,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010JK-071K1L,2010,1100,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-072K55L,2010,2550,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-07100RL,2010,100,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-07330KL,2010,330000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-0768RL,1218,68,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010JK-0739KL,2010,39000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-071K96L,2010,1960,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-071K3L,2512,1300,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-07150RL,2010,150,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-072R7L,2010,2.7,1%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-0718R7L,2512,18.7,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2512FK-0710RL,2512,10,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-0710R5L,2010,10.5,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0775RL,2010,75,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-073R3L,2010,3.3,5%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-0736RL,1218,36,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-07604RL,2010,604,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-075K6L,2010,5600,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-072R61L,2010,2.61,1%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-07100KL,2010,100000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0761R9L,2010,61.9,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-07130KL,2010,130000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-0791RL,2010,91,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-075R1L,1218,5.1,5%,-/+200 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010JK-07390KL,2010,390000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218FK-07422RL,1218,422,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-071K82L,2010,1820,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-0711RL,2512,11,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-07590RL,2010,590,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0743K2L,2010,43200,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-07130KL,2010,130000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-0724KL,1218,24000,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC1218FK-07560RL,1218,560,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-0745K3L,2010,45300,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-077K5L,2010,7500,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-076R81L,2010,6.81,1%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0782R5L,2010,82.5,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-071K62L,2512,1620,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-07330KL,2010,330000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218FK-074K3L,1218,4300,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2512FK-071K54L,2512,1540,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-07140RL,2010,140,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-072K7L,2010,2700,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-0736RL,2010,36,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-0711K8L,2512,11800,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2512FK-07102RL,2512,102,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2512FK-07169RL,2512,169,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC1218FK-07383RL,1218,383,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-071K21L,2010,1210,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-0712K1L,2512,12100,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC1218FK-074K7L,1218,4700,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2512FK-071K15L,2512,1150,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-073R92L,2010,3.92,1%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-072K2L,1218,2200,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC1218FK-071R2L,1218,1.2,1%,-/+200 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010JK-071R2L,2010,1.2,5%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-1362RL,2010,62,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218FK-07365RL,1218,365,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC1218JK-0756RL,1218,56,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-07215RL,2010,215,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-0717R4L,2512,17.4,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-079R1L,2010,9.1,1%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-0712K4L,2512,12400,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-07523RL,2010,523,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-07910RL,2010,910,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-072K43L,2010,2430,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-071K47L,2010,1470,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-0718KL,2010,18000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-07200RL,2010,200,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-0775RL,1218,75,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-0727KL,2010,27000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0768KL,2010,68000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0786R6L,2010,86.6,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-07187KL,2512,187000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-0712KL,2010,12000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-07137RL,2512,137,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-0780R6L,2010,80.6,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-0791KL,2010,91000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0726K1L,2010,26100,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-07180RL,1218,180,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC1218FK-072KL,1218,2000,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-07237KL,2010,237000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-07200RL,1218,200,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-071R6L,2010,1.6,1%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-134K7L,2010,4700,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-0747KL,2010,47000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-0711KL,2512,11000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-07549KL,2010,549000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-07110RL,2010,110,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218FK-073R3L,1218,3.3,1%,-/+200 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC1218JK-07220RL,1218,220,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-0756KL,2010,56000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-0730RL,2010,30,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0711K8L,2010,11800,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-0720RL,1218,20,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2512FK-071R2L,2512,1.2,1%,-/+200 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC1218JK-073RL,1218,3,5%,-/+200 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2512FK-07105RL,2512,105,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010JK-071M6L,2010,1600000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-0715KL,2010,15000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-0736KL,2010,36000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-076R04L,2010,6.04,1%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-071K07L,2512,1070,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-07412KL,2010,412000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-0711R8L,2512,11.8,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2512FK-0713K7L,2512,13700,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-0713K7L,2010,13700,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-072K7L,1218,2700,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-071M3L,2010,1300000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0715KL,2010,15000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-071K6L,2512,1600,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-07619RL,2010,619,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-07143KL,2010,143000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-073ML,2010,3000000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-076M8L,2010,6800000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-07390RL,2010,390,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-074R7L,2010,4.7,5%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-07120RL,1218,120,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010JK-074R3L,2010,4.3,5%,-/+200 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-0782KL,2010,82000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-07200KL,2010,200000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-07226RL,2010,226,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-07390RL,2010,390,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-07160KL,2512,160000,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-071M21L,2010,1210000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0710KL,2010,10000,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-074K87L,2010,4870,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010JK-0710ML,2010,10000000,5%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC1218JK-071R2L,1218,1.2,5%,-/+200 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC1218JK-074K7L,1218,4700,5%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
RC2010FK-07412RL,2010,412,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2010FK-0759RL,2010,59,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-0716K2L,2512,16200,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC2010FK-07100RL,2010,100,1%,-/+100 ppm/C,0.75,200,-55,155,5,2.5,0.55
RC2512FK-071K37L,2512,1370,1%,-/+100 ppm/C,1,200,-55,155,6.35,3.1,0.55
RC1218FK-0768R1L,1218,68.1,1%,-/+100 ppm/C,1,200,-55,155,3.1,4.6,0.55
